id,title
r528-jcks,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
r69u-62nw,"This table represents details of Medicaid (coverage for Adults). Medicaid provides free health insurance for low-income adults. Eligible adults receive their medical care through a managed care plan or fee-for-service. While your application is being processed, Medicaid may provide up to 90 days of retroactive coverage for unpaid medical bills, if you are eligible during those 90 days."
r75y-8qe7,"NEW YORK CITY Results on the NEW YORK STATE English Language Arts (ELA) & Mathematics Exams
(Grades 3 - 8)
2013 - 2015
Notes 
Starting in 2013, the NY State Education Department (NYSED) changed the exams to be Common Core aligned. Results on earlier exams from 2006-2012 can be found at this link: http://schools.nyc.gov/NR/exeres/05289E74-2D81-4CC0-81F6-E1143E28F4C4,frameless.htm
Results presented here include all students who sat for either the Math or ELA exam. On the NYSED website, results for ""matched"" students can be found. To account for participation changes across years and anticipate the importance of year-to-year same-cohort comparisons for the Class of 2022, ""matched"" Math and ELA results were calculated to include 4th grade students who were tested in both the current and previous year and to include 5th – 8th grade students who were tested in all three years.
In order to comply with FERPA regulations on public reporting of education outcomes, rows with 5 or fewer students are suppressed.
For 2013, District 75 students are represented in their home districts and boroughs. For 2014 & 2015, they are not included.
Charter schools are not included. School level charter data can be found here: http://schools.nyc.gov/Accountability/data/TestResults/ELAandMathTestResults
In 2007, the New York State Education Department updated its testing policy for English Language Learners: ELLs in an English Language School System for more than one year are required to take the ELA exam. Previously, ELLs in an English Language School System for less than 3 years were exempt from taking the ELA exam. 
Former English Language Learners includes any students who were classified as English Language Learners in at least one of the previous two school years. 
A change in State testing policy drove a decrease in eighth grade proficiency rates in 2014 and 2015: to reduce double testing, most students in accelerated math courses who took the Algebra Regents exam were exempt from taking the 7th and 8th grade State math assessment. The numbers on the ""All - with Math Regents"" tab represent  the equivalent proficiency had the accelerated math students in 7th and 8th grade taken the State math assessment. An ""All Grades"" row represents how this would impact a school's overall proficiency. Only Districts 1-32 are shown and rows with 5 or fewer students are suppressed."
r7rr-2vqh,Details of Motor Vehicle Collisions in New York City provided by the Police Department (NYPD)
r8nu-ymqj,GIS data: Boundaries of School Districts
rafb-6xry,Directory of programs for the Young Men's Initiative and the Center for Economic Opportunity.
rb2h-bgai,A list of organizations that provide services and/or information useful to artists and cultural organizations
rbrz-iagc,This table represents the assignment of officers against whom allegations were substantiated
rbvx-jqnh,"The Mayor’s Office of Contract Services oversees and certifies agency compliance with the applicable laws and regulations for franchises and concessions. In certain circumstances, franchises and concessions are also subject to the approval of the Franchise and Concession Review Committee (FCRC).

Franchises are grants of the right to occupy or to use the City’s inalienable property, such as streets or parks, for a public service, e.g., transportation or telecommunications.
Concessions are grants for the private use of city-owned property such as for food sales or recreational activity, with the City’s compensation typically tied to the concessionaire’s revenue. Concessions are also subject to the City's Concession Rules as codified in Title 12 of the Rules of the City of New York."
rbwv-5abg,CCRB: Disposition of Discourtesy Allegations 2009
rfpq-hs49,"2010- 11 Attendance & Enrollment (Unaudited) by District as of December 31, 2010

Charter Schools, Community-Based Organizations (Pre-K), Home Instruction, and Hospital Schools are not included.
Attendance averages based on each districts associated data."
rfu3-4gsz,"Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009.
Update Schedule: Annually"
rgfe-8y2z,"In September 2014, New York City released the 2013 energy and water use data for all properties required to annually benchmark under Local Law 84."
rgqc-ddc4,"Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009.
Update Frequency: Annually"
rgy2-tti8,Property valuation and assessment data (Condensed Assessed Value Roll)
rh4g-pmh8,NYC West-of-Hudson Watershed Impervious Surface Percentages by Basin
rhe8-mgbb,This list contains information on the status of current medallion vehicles authorized to operate in New York City. This list is accurate to the date and time represented in the Last Date Updated and Last Time Updated fields.
rhtj-vttz,"New York City Results on the New York State Mathematics Tests, Grades 3 - 8
Notes:
As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7.
In 2006, NYSED treated District 75 students as a distinct geographic district. For 2007-2011, District 75 students are represented in their home districts and boroughs. Spreadsheets for District and Borough do not include District 75 students in 2006.
Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency."
rjaj-zgq7,Directory of Parks Properties
rjqi-t95z,Directory of Golf Courses
rm4p-5usz,Universal Pre-K
rmmq-46n5,Locations and operators of food scrap drop-off sites. Please note that these sites are not necessarily operated solely by the City of New York.
rmv8-86p4,"The Department of Finance (DOF) is required by NY State law to value condominiums or cooperatives as if they were residential rental apartment buildings.   DOF uses income information from rental properties similar in physical features and location to the condominiums or cooperatives. DOF applies this income data to the condominium or cooperative and determine its value in the same way DOF values rental apartment buildings.
Update Frequency: Annually"
rn5p-vhac,Latest available data and trends in graduation and dropout outcomes disaggregated by gender.
rn6h-i66u,Contains the locations with low vertical clearances on the limited access highway system.
rnf5-jwk6,This table represents the disposition of allegations
rnjn-x48k,Abuse/neglect investigations by CD of family
rnsn-acs2,"Table of Census Demographics
represented at the NTA level. NTAs
are aggregations of census tracts that
are subsets of New York City's 55
Public Use Micro data Areas (PUMAs)"
rp8m-vm93,"The Department of Finance (DOF) maintains records for all property sales in New York City, including sales of family homes in each borough. This list is a summary of neighborhood sales for Class 1-, 2- and 3-Family homes in Staten Island in 2008.


This list includes all sales of 1-, 2-, and 3-Family Homes' from January 1st, 2008 to December 31, 2008, whose sale price is equal to or more than $150,000.  The Building Class Category for Sales is based on the Building Class at the time of the sale."
rq2f-42ua,Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by district and disability status.
rqhp-hivt,Street and sidewalk cleanliness ratings.
rqx9-kktd,"This dataset is no longer maintained. Updated enrollment capacity and utilization data can be found at https://data.cityofnewyork.us/Education/Enrollment-Capacity-And-Utilization-Reports-Histor/hq56-zhrp
https://data.cityofnewyork.us/Education/Enrollment-Capacity-And-Utilization-Reports-Histor/q9xk-w9iv
https://data.cityofnewyork.us/Education/Enrollment-Capacity-And-Utilization-Reports-Target/gkd7-3vk7
https://data.cityofnewyork.us/Education/Enrollment-Capacity-And-Utilization-Reports-Target/8b9a-pywy. 

Enrollment, capacity and utilization data for every alternative high school building and schools in those buildings."
rqzz-2ajy,"Commuter Van Authorizations provide pre-arranged transportation to passengers throughout New York City on a regular daily basis. They are authorized to operate within specific geographic areas. This list includes current status of Commuter Van Driver Licenses, including TLC License Number, name of licensee, license type and expiration date."
rs6k-p7g6,"This dataset provides restaurant inspections, violations, grades and adjudication information"
rskq-5bfv,"Department of Cultural Affairs (DCLA)
This data set is the Programs funding award amount for FY11"
rsnd-bbih,This list contains information on Manhattan Community Grants
rtc6-e7ff,"Provides incident counts by Year, Month, Incident classification, borough and community board."
rtws-c2ai,"New York City Department of Education
2015-16 Final Class Size Report
School Pupil-to-Teacher Ratio (PTR)
General Education (Gen Ed) and Integrated Co-Teaching (ICT)"
rubn-abch,"A database of Department of Environmental Protection (DEP) nuisance complaints, by wastewater treatment plants and by monthly totals in the year 2010, assembled by the Bureau of Wastewater Treatment (BWT)"
ruce-cnp6,
rv3z-jq34,"Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009
Update Schedule: Annually"
rvyk-uci3,This list contains information on SHL endorsed bases
rwa3-b3wr,"2006-07 to 2009-10 Progress Report results summary for all schools

Summary Progress Report grades for school years 2006-2007 through 2009-2011."
ry9a-ubra,"Filter cards by selecting date ranges on date/time cards, typing freeform text into search cards, or clicking the columns in the column card. This dataset includes trip records from all trips completed in yellow taxis in NYC in 2010. Records include fields capturing pick-up and drop-off dates/times, pick-up and drop-off locations, trip distances, itemized fares, rate types, payment types, and driver-reported passenger counts. The data used in the attached datasets were collected and provided to the NYC Taxi and Limousine Commission (TLC) by technology providers authorized under the Taxicab Passenger Enhancement Program (TPEP). The trip data was not created by the TLC, and TLC makes no representations as to the accuracy of these data."
s22f-jsd4,"This dataset is no longer being updated by the New York City Taxi and Limousine Commission. Please update your links to the links listed below. Thank you.

Medallion Drivers - Active:
https://data.cityofnewyork.us/Transportation/Medallion-Drivers-Active/n776-dsqy"
s2d8-h5fg,Young Adult Internship Programs
s2zm-f47y,"This table represents details of Prenatal Care Services program. Prenatal Care Services through Medicaid is a comprehensive prenatal care program that offers complete pregnancy care and other health services to women and teens who live in New York State and meet income guidelines. Health insurance is available for pregnant women regardless of their immigration status. Under Prenatal Care Services, pregnant women receive prenatal health services, such as lab tests, HIV tests, nutrition screenings, and other services related to their pregnancy and for at least two months after delivery.  Babies receive health care services for at least one year after birth."
s3zn-tf7c,"The Department of Finance (DOF) is required by NY State law to value condominiums or cooperatives as if they were residential rental apartment buildings.   DOF uses income information from rental properties similar in physical features and location to the condominiums or cooperatives. DOF applies this income data to the condominium or cooperative and determine its value in the same way DOF values rental apartment buildings.
Update Frequency: Annually"
s4kf-3yrf,"Wi-Fi Provider: LinkNYC - CityBridge, LLC (Free): LinkNYC 1 gigabyte (GB), Free Wi-Fi Internet Kiosks, Free Nation Wide Phone Locals"
s5c9-5mja,"This list contains the year-end
summaries of activities of all COIB
units."
s5ne-bpvg,CCRB: Disposition of Offensive Language Allegations 2005
s5zg-yzea,Shapefile of historical footprint outlines of buildings in New York City.
s65f-sqe8,Data to solve NYC DOE's Big Idea.
s79c-jgrm,A listing of campaign contributions for candidates for City office during the 2003 election cycle
s7k9-vr5b,"Includes the following datasets.

1.	Procurements by Industry
2.	Procurements by Size
3.	Procurements by Method
4.	Competitiveness
5.	Environmentally Preferable Procurements
6.	Franchise and Concession Review Committee
7.	MWBE Utilization by Agency
8.	Vendor Disputes
9.	NYS Food Purchasing
10.	Apprenticeship Primes
11.	MWBE Modifications
12.	MWBE Utilization By Industry
13.	MWBE Participation Goals
14.	MWBE Large Scale Procurements
15.	MWBE Waivers"
s7vy-wmm7,"This is the list of cases filed by type, the break down of case type is listed as percentage value"
s7yj-m732,List of civil service titles used by the Department of Education
s8jv-f44n,Data to solve NYC ACRE's BigIdea
s9xf-ztqu,Latest available data and trends in NYSED's Regents-based Aspirational Performance Measure (APM) by school and ELL status.
sage-tgxd,Ice skating rinks in New York City Department of Parks & Recreation properties.
sah3-jw2y,"Tessel is a microcontroller that runs JavaScript. It's Node-compatible and ships with Wifi built in. Use it to easily make physical devices that connect to the web. More information: http://tessel.io. For questions or comments, contact kelsey@technical.io"
sapz-4gsi,Approved registrants in the wholesale markets
sbnd-xujn,"Contains information about work orders created to conduct emergency repair work when an owner fails to address a hazardous condition pursuant to the requirements of an HPD issued violation. HPD issues violations when an owner fails to address a condition pursuant New York City Housing Maintenance Code (HMC) or the New York State Multiple Dwelling Law (MDL), a Department of Buildings Declaration of Emergency, a Department of Health Commissioner's Order to Abate or an emergency violation issued by another City Agency. The work orders were carried out by agency staff."
sci4-yqgk,Daily report of how many Single Adults and Families are served
scqk-i7ht,"CCRB complaint activity data, 2005-2009"
scwj-eyn6,All TLC community car service vehicles
sd9s-b3hd,This table represents average days for the CCRB to close a case measured from the date of report
sf3b-xntp,"Bicycle traffic counts collected at 16 locations (11 on-street, 5 greenway)."
sg2s-hjt6,This shapefile is the dataset that underlies the MillionTreesNYC Adopt-a-Tree web mapping application at http://stewardship.nycparks.org/
sibt-hnvk,"New York City Results on the New York State Mathematics Tests, Grades 3 - 8
Notes:
As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7.
In 2006, NYSED treated District 75 students as a distinct geographic district. For 2007-2011, District 75 students are represented in their home districts and boroughs. Spreadsheets for District and Borough do not include District 75 students in 2006.
Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency.

Rows are suppressed (noted with ‘s’) if the number of tested students was 5 or fewer. 
Prior to 2011, the mean scale scores for ‘All Grades’ were not calculated."
siju-6isf,Latest available data and trends in the state assessment results of math for grades 3 through 8. Data are disaggregated by district and English Language Learner status.
sjfe-fppp,This list contains information on changes in status to current medallion drivers and their corresponding record history starting from 10/28/2013 (inclusive). Historical information from 03/07/2013 – 01/04/2014 can be found at https://data.cityofnewyork.us/Transportation/Medallion-Drivers-Active/n776-dsqy. The most recently published active medallion drivers list can be found at https://data.cityofnewyork.us/Transportation/Medallion-Drivers-Active/jb3k-j3gp
sjpy-4cc9,"The Department of Finance (DOF) is required by NY State law to value condominiums or cooperatives as if they were residential rental apartment buildings.   DOF uses income information from rental properties similar in physical features and location to the condominiums or cooperatives. DOF applies this income data to the condominium or cooperative and determine its value in the same way DOF values rental apartment buildings.
Update Frequency: Annually"
sjyc-3up2,Denied registrants in the wholesale markets
smk3-tmxj,"The official tax maps for the City of New York are maintained by the DEPARTMENT OF FINANCE Tax Map Office. Tax maps show the lot lines, the block and lot numbers, the street names, lot dimensions, and easements."
sn25-9xqk,"Twilio provides a software and cloud-based communications platform that enables developers and businesses to build communications solutions that meet their specific needs.  Whether integrating voice, messaging or VoIP capabilities into a web or mobile app or building a complete call center, Twilio removes traditional obstacles to creating effective communications experiences. For questions or comments, contact: ebalbuena@twilio.com"
sngu-yqq8,Data to solve Cleanweb's BigIdea.
sntb-k5vj,Storm surge depths for a hurricane moving towards the north-northwest at landfall
sp9a-cd2a,"This Access database contains information about publicly accessible waterfront spaces in NYC.  The database can be joined to the PAWS shapefile on the PAWS_ID field. The database includes many additional attribute fields and provides more detailed information on each publicly accessible waterfront space that is not under the jurisdiction of NYC Department of Parks and Recreation, NYS Office of Parks, Recreation & Historic Preservation, or the National Park Service."
spax-mybh,"New York City has over 1,000 miles of truck routes. These data sets contain the centerlines of through and local truck routes, and were created from LION, the City's base map of streets."
sqb7-p8nz,Latest available data and trends in graduation and dropout outcomes disaggregated by borough and gender
sqcr-6mww,311 Service Requests for 2004. This is historical data and will not be updated.
sqyt-f78v,"The New York City Taxi and Limousine Commission (TLC) has approved a new Group Ride Vehicle pilot program to provide an alternative transportation option for New Yorkers in neighborhoods with reduced or eliminated bus service. This new service will allow point to point, shared-rides among specified pick-up and drop-off locations. This pilot program will run for one year. All licenses issued under this pilot will expire one-year from date of issuance. This lists affiliated base license numbers, names, and contact information."
ssk8-4egt,List of Bronx Future Parks with their Categories and Nature of Activity
su6u-afcg,This is the contact list for the Family and Adult Court Information.
sv6e-j8t9,Revenue statistics for Times Square
sv7x-dduq,Document Details for Personal Property Related Documents Recorded in ACRIS
svyi-maaj,"New York City's ""MWBE"" program, enacted by the City Council and signed by the Mayor as Local Law 129 of 2005, is designed to promote government contracting opportunities for businesses owned by minorities and women. Our ""Emerging Business Enterprise"" program, enacted by the City Council and signed by the Mayor as Local Law 12 of 2006, is designed to promote such opportunities for businesses owned by persons who are ""socially and economically disadvantaged."" Together, the programs establish the following Citywide goals for contracts and subcontracts in amounts under $1 million."
swpk-hqdp,Population Numbers By New York City Neighborhood Tabulation Areas
swsf-ed7j,Queens Public Library Hours and Locations
sx4q-k6ay,"Yellow Medallion Taxicabs are the official taxis of New York City. There are currently about 13,000 licensed taxicabs and they provide transportation for passengers via street hails.

This lists licensed Medallion Taxi Meter Shops, including their license numbers, names, addresses, and phone numbers."
sxe3-hucm,Horseback riding trails in New York City Department of Parks & Recreation properties.
sxh6-h6ph,CCRB: Disposition of Offensive Language Allegations 2005 - 2009
sxmw-f24h,311 Service Requests for 2005. This is historical data and will not be updated.
sxx4-xhzg,Locations of public recycling bins throughout NYC
sxxc-x9gg,CCRB: Disposition of Offensive Language Allegations 2006
szbc-ua9b,"LinkUp only indexes jobs that are found on corporate career websites. Today, our U.S site lists roughly 1,500,000 jobs from over 40,000 company websites. Since we don't allow jobs to be manually posted to LinkUp, and because of the sources we index (real companies), we have the cleanest and highest quality dataset of jobs on the web - no job scams, lead-gen pollution, or fraudulent postings. For questions or comments, contact: bsquibb@linkup.com"
szkz-syh6,"List of firms qualified to perform work for the School Construction Authority, their trades, and the end date of their qualification."
szwg-xci6,
t22b-cmty,Data to solve Cleanweb's BigIdea.
t4s6-khpm,RSS Feed displaying special traffic updates
t6g4-rw7k,This table represents the rate at which CCRB made findings on the merits
t7sx-id53,"Public Pay Telephone NYC Free Public Wi-Fi locations, Advertising Locations and Zoning Information (the zoning information should be compared with the dates of most recent zoning changes found on the NYC Planning website)  http://www.nyc.gov/html/dcp/home.html

Disclaimer
The Zoning Reference provides only general zoning information and is not meant to serve as a substitute for the actual regulations which are to be found in the Zoning Resolution."
t9jy-gfev,"The Parks Inspection Program (PIP) is a comprehensive, outcome-based performance measurement system that generates frequent, random, and detailed inspections of our parks and playgrounds. A team of inspectors conducts nearly 5,000 inspections per year. Each site receives a rating of ""Acceptable"" or ""Unacceptable"" based upon the condition of specific park features."
t9nw-j73k,Vehicle classification counts collected by DOT for New York Metropolitan Transportation Council (NYMTC) to validate the New York Best Practice Model (NYBPM). For NYBPM screenline locations where data has been collected within the last three years are not considered for data collection for the present year. DOT collects data on at least 10% of the total NYBPM screenline locations.
t9tf-aegg,Financial plan representing Controllable Agency Expenses
tar7-vww3,New Jersey Transit Station
tbf6-u8ea,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
tbvj-mbps,Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by district and ELL status.
tbvn-fzud,"Archived History of Primary Land Use Tax Lot Output (PLUTO).

The PLUTO tax lot data files contain over seventy data fields derived from extracts of mainframe data files maintained by the Department of City Planning (DCP), Department of Finance (DOF), Department of Citywide Administrative Services (DCAS), and from information contained in Landmarks Preservation Commission (LPC) publications and web site."
tc6u-8rnp,List of Food Stamp Centers in New York City by Borough
td5q-ry6d,This list contains information on the status of current medallion drivers who had completed Passenger Assistance Training. This list is accurate to the date and time represented in the Last Date Updated and Last Time Updated fields.
tesw-yqqr,"Pursuant to New York City’s Housing Maintenance Code, the Department of Housing 
Preservation and Development (HPD) collects registration information from owners of 
residential rental units. Owners are required to register if they own residential buildings 
with three or more units or if they own one- or two-family homes and neither they nor 
members of their immediate family live there. Registrations are required upon taking 
ownership of a qualifying building, and once a year thereafter."
tfbb-gszk,List of DOP Office locations by Borough
tg4x-b46p,"Permits are generally required when asserting the exclusive use of city property, like a sidewalk, a street, or a park. See http://www1.nyc.gov/site/mome/permits/when-permit-required.page"
tgqn-na2n,The number of youths sentenced to probation supervision during the reporting period.
tgrn-h24f,"Wi-Fi Provider: LinkNYC - CityBridge, LLC (Free): LinkNYC 1 gigabyte (GB), Free Wi-Fi Internet Kiosks, Free Nation Wide Phone Locals"
tgvi-w9ww,Details about damage by Storm Sandy to various types of buildings
tgyc-r5jh,Location of New York City Art Galleries
thqd-deec,Office of Data Reporting and Analysis (ODRA) data dating back to 1955.
thrx-b6bc,"The Department of Finance (DOF) maintains records for all property sales in New York City, including sales of family homes in each borough. This list is a summary of neighborhood sales for Class 1-, 2- and 3-Family homes in Brooklyn in 2008.

This list includes all sales of 1-, 2-, and 3-Family Homes' from January 1st, 2008 to December 31, 2008, whose sale price is equal to or more than $150,000.  The Building Class Category for Sales is based on the Building Class at the time of the sale.
Update Frequency: Annually"
thxi-frp3,Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by school and ELL status.
tkdy-59zg,"Condominiums and cooperatives are valued as if they were residential rental apartments. Income information from similar rental properties is applied to determine value.
The Department of Finance (DOF) chooses similar properties to value condos and coops. Properties are selected based on a combination of factors such as: land location, income levels, building age and construction and exemptions and subsidies.
Update Frequency: Annually"
tmtb-gcc6,"Purpose: Now,  consultants can subscribe to this feed and be informed about the new postings.
Target audience: Consultants.
Update Frequency: As needed."
tn4g-ski5,"Citywide street tree data from the 1995 Street Tree Census, conducted by volunteers organized by NYC Parks & Recreation.  Trees were inventoried by address, and were collected from 1995-1996.  Data collected includes tree species, diameter, condition."
tn5h-i3e8,Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by school and student ethnicity.
tngj-drbu,"The Table representing ""Target Community District Probation Demographic Data"" as of 08/05/2011"
tnru-abg2,"A 3-D building mode of New York City. To download and get more details click on the ""Download Page” link above."
tpe4-3w5y,Data to solve NYC ACRE's BigIdea
tphb-2tdm,Approved licensees and registrants for trade waste
tpix-uwie,"Worst case hurricane surge inundation areas for category 1 through 4 hurricanes, based on the bearing of the storm. The bearing is the direction towards which the storm is moving. These inundation areas are based on the National Hurricane Center's 2010 SLOSH (Sea Lake and Overland Surge from Hurricanes) Model for the NY3 basin.  The zones are created with the assumption that the storm surge will hit at high tide, which is assumed to be 2 feet for the entire region."
tqkr-fgym,CURRENT BASES
tqmj-j8zm,GIS data: Boundaries of Boroughs (water areas excluded)
tsak-vtv3,New school projects Capital Improvement Projects (CIP) that will complete design within the next 6 months and will be available for bid.
tsy7-gcm8,Listing of NYC courts and their liaisons.
tv64-9x69,GIS data: Boundaries of Boroughs (water areas included)
tvpp-9vvx,This list contains information on approved event applications that will occur within the next month. Please note that Permitted Film Events only reflect those permits which will impact one or more streets for at least five days.
tvy2-e7mm,"Paratransit Bases provide pre-arranged transportation for passengers with disabilities. Most of the services take individuals to and from health care facilities. This list includes detailed vehicle information, including affiliated base, license numbers, names(s) of licensees, DMV license plate and VIN numbers, license types, expiration date, and model year."
twim-r7xp,Summary table of franchises and concessions
txxa-5nhg,Classical Music
ty7c-8rmq,"New York City Results on the New York State Mathematics Tests, Grades 3 - 8
Notes:
As of 2006, the New York State Education Department expanded the ELA and mathematics testing programs to Grades 3-8. Previously, state tests were administered in Grades 4 and 8 and citywide tests were administered in Grades 3, 5, 6, and 7.
In 2006, NYSED treated District 75 students as a distinct geographic district. For 2007-2011, District 75 students are represented in their home districts and boroughs. Spreadsheets for District and Borough do not include District 75 students in 2006.
Starting in 2010, NYSED changed the scale score required to meet each of the proficiency levels, increasing the number of questions students needed to answer correctly to meet proficiency.

Rows are suppressed (noted with ‘s’) if the number of tested students was 5 or fewer. 
Prior to 2011, the mean scale scores for ‘All Grades’ were not calculated."
ty8z-v9d2,DYCD Literacy
tyfh-9h2y,"The Department of Finance (DOF) is required by NY State law to value condominiums or cooperatives as if they were residential rental apartment buildings.   DOF uses income information from rental properties similar in physical features and location to the condominiums or cooperatives. DOF applies this income data to the condominium or cooperative and determine its value in the same way DOF values rental apartment buildings.
Update Schedule: Annually"
tyjc-nqc2,"This inventory includes all datasets scheduled for release between July 2015 and December 31, 2018."
u2m4-wh3s,"New York City’s M/WBE Program is governed by Local Law 1 of 2013 (LL 1).  LL 1 was enacted after an updated disparity analysis undertaken by the City.   The law allows City agencies to set M/WBE participation goals on standardized, professional and construction services contracts.  The full provisions of LL 1 law are detailed in section 6-129 of the New York City Administrative Code."
u35m-9t32,Listing of all Cultural  Organizations in the Department of Cultural Affairs directory
u3bu-v2bf,Top Ten Elevator Offenders
u4uz-edhr,Where Incidents that Led to a Substantiated Complaint Took Place - Brooklyn 2005 - 2009
u553-m549,Directory of NYC High Schools.
u6fv-5dqe,"Attendance data reflect what has been reported via our Period Attendance Reporting (PAR) process. As additional data is reported, it will be reflected in subsequent postings. Monthly data can change as new data is reported, and overall register numbers are expected to decrease each year once audited numbers are finalized. CBOs not included. Register statistics are unaudited and unofficial."
u6gg-xejf,"Gives address, Borough-Block-Lot of each vacant lot cleaned by DSNY forces during the report month.  Also gives the date cleaned."
uaj7-9szf,"Actual full-time positions as of June 30 of each year by agency, from FY 1980 through FY 1913"
ubdi-jgw2,City Building Energy Usage Data.
ubv8-6n5w,Latest available data and trends in graduation and dropout outcomes.
ucrw-jk24,"Yellow Medallion Taxicabs are the official taxis of New York City. There are currently about 13,000 licensed taxicabs and they provide transportation for passengers via street hails. Medallion Taxicab Drivers face a unique set of requirements in order to be licensed to drive a yellow taxicab. 

This list includes the driver names, TLC license number, and license expiration date of Yellow Medallion Drivers who have completed both Accessible Passenger Assistance Training Courses."
ud5r-z5ws,Data to solve CSNYC's Big Idea.
udt3-taj7,RSS Feed displaying municipal parking facilities in Staten Island
uedp-fegm,"2010 Natural Gas consumption in therms and GJ, by ZIP code, building type, and utility company."
ufu7-zp25,Latest available data and trends in the state assessment results of math for grades 3 through 8. Data are disaggregated by disability status.
ugc2-6t2g,"The Department of Finance (DOF) maintains records for all property sales in New York City, including sales of family homes in each borough. This list is a summary of all neighborhood sales for Class 1-, 2- and 3-Family homes Citywide in 2008.

This list includes all sales of 1-, 2-, and 3-Family Homes' from January 1st, 2008 to December 31, 2008, whose sale price is equal to or more than $150,000.  The Building Class Category for Sales is based on the Building Class at the time of the sale."
uggy-myiz,"A statistical breakdown, by year and bureau, of the Civilian Complaint Review Board (CCRB) assignments of officers against whom allegations were substantiated for the years 2005-2009"
uh7r-6nya,GIS data: Boundaries of Fire Battalions
uhb2-uqfs,"Worst case hurricane surge inundation areas for category 1 through 4 hurricanes, based on the bearing of the storm. The bearing is the direction towards which the storm is moving. These inundation areas are based on the National Hurricane Center's 2010 SLOSH (Sea Lake and Overland Surge from Hurricanes) Model for the NY3 basin.  The zones are created with the assumption that the storm surge will hit at high tide, which is assumed to be 2 feet for the entire region."
uihr-hn7s,"Hurricane Evacuation Zones are determined by New York City Emergency Management and represent varying threat levels of coastal flooding resulting from storm surge. Hurricane evacuation zones should not be confused with flood insurance risk zones, which are designated by FEMA and available in the form of Flood Insurance Rate Maps (FIRMs)."
uiz5-pwzg,"Civilian Complaint Review Board (CCRB) complaint activity data, 2005-2009"
ujsc-un6m,"Facilities in New York City, by agency and site,  that offer after-school programs for runaway and homeless youth, including street outreach programs, drop-in centers, crisis shelters, and transitional independent living (TIL) programs.
Update Frequency: Annually"
ujzq-562i,Information on Low Income Housing Tax Credit (LIHTC) allocation amounts and type for those LIHTC allocations that meet the definition of City Financial Assistance for each project.
umu5-zyd3,Locations of bike lanes and routes throughout the City
un72-4nix,Historic Houses in New York City Department of Parks & Recreation properties.
unw7-yyit,This inventory includes all items removed from the Open Data Plan. The reason for removal is documented for each item removed.
upwt-zvh3,"Progress Reports grade each school with an A, B, C, D, or F.  These reports focus on a school's learning environment, student performance, and student progress.  They were designed to help parents, teachers, principals, and others understand how well schools are doing—and compare them to other, similar schools."
uqqa-hym2,Property Details for Personal Property Related Documents Recorded in ACRIS
urvc-2kdr,Demographic statistics broken down by neighborhood development areas
urxm-vzzk,Directory of Schoolyard to playground conversions
urz7-pzb3,"Average class sizes for each school, by grade and program type (General Education, Self-Contained Special Education, Collaborative Team Teaching (CTT)) for grades K-9 (where grade 9 is not reported by subject area), and for grades 5-9 (where available) and 9-12, aggregated by program type (General Education, CTT, and Self-Contained Special Education) and core course (e.g. English 9, Integrated Algebra, US History, etc.).

Class size data is based on January 28, 2011 data.

*Grade 9 Official Class data is included for 0K-09 schools. Core Course information for these sections is not reported."
us5j-esyf,CCRB: Distribution of Offensive Language Allegations 2005 - 2009
usap-qc7e,Latest available data and trends in the state assessment results of math for grades 3 through 8. Data are disaggregated by district and student ethnicity.
ut9y-2ptp,"Facilities in New York City, by agency and site, that offer “Neighborhood Development Area (NDA) Educational High School Programs” after-school  programs for children in High"
utqd-4534,Locations of voting/poll sites through the city. This data is correct as of 10/19/2015. Please note that this information may not be up-to-date.
uuxn-wzxe,"Locations of buildings participating in the Cool Roofs initiative.  NYC Cool Roofs buildings have a reflective surface applied to their rooftop, helping to reduce cooling costs, cut energy usage and lower greenhouse gas emissions."
uv67-wxba,Demographic statistics broken down by senate districts
uv9q-5hc5,Click this link for use instructions : http://www.nyc.gov/html/tlc/downloads/pdf/open_data_instructions_base_finder.pdf
uvgd-xsc8,Retaining Wall
uvks-tn5n,"Facilities in New York City that offer ""Out of School Time"" after-school programs.  Managed by the Department of Youth and Community Development (DYCD).
Update Frequency: Annually"
uvw5-9znb,This list contains information on Council Members
